date;comuna;region;Mean(R);Quantile.0.025(R);Quantile.0.975(R)
2020-04-25;Algarrobo;Valparaíso;  1,29022044;1,560005e-01;  3,5809167
2020-04-26;Algarrobo;Valparaíso;  1,35529808;1,629773e-01;  3,8111076
2020-04-27;Algarrobo;Valparaíso;  2,13456902;4,418918e-01;  5,1731502
2020-04-28;Algarrobo;Valparaíso;  2,03187624;4,229740e-01;  4,9043710
2020-04-29;Algarrobo;Valparaíso;  1,23247456;1,475951e-01;  3,4630244
2020-04-30;Algarrobo;Valparaíso;  1,24162451;1,468323e-01;  3,4867421
2020-05-01;Algarrobo;Valparaíso;  1,29967098;1,561960e-01;  3,6299338
2020-05-02;Algarrobo;Valparaíso;  1,35505632;1,651777e-01;  3,7537048
2020-05-03;Algarrobo;Valparaíso;  1,41511351;1,751483e-01;  4,0047534
2020-05-04;Algarrobo;Valparaíso;  1,45523687;1,821251e-01;  4,0764981
2020-05-05;Algarrobo;Valparaíso;  1,50300385;1,764039e-01;  4,1908289
2020-05-06;Algarrobo;Valparaíso;  1,52319917;1,852912e-01;  4,2508512
2020-05-07;Algarrobo;Valparaíso;  2,35447003;4,800923e-01;  5,7036405
2020-05-08;Algarrobo;Valparaíso;  2,90657552;7,725121e-01;  6,4455753
2020-05-09;Algarrobo;Valparaíso;  3,03938985;9,205621e-01;  6,4871871
2020-05-10;Algarrobo;Valparaíso;  2,95148514;9,995481e-01;  6,1942974
2020-05-11;Algarrobo;Valparaíso;  1,93967703;5,836889e-01;  4,2522559
2020-05-12;Algarrobo;Valparaíso;  1,99424625;7,032489e-01;  4,0609592
2020-05-13;Algarrobo;Valparaíso;  2,04345800;7,898944e-01;  3,9316248
2020-05-14;Algarrobo;Valparaíso;  2,05439413;8,464583e-01;  3,8314227
2020-05-15;Algarrobo;Valparaíso;  2,21741599;1,014250e+00;  3,9492832
2020-05-16;Algarrobo;Valparaíso;  2,07435929;9,707108e-01;  3,6665223
2020-05-17;Algarrobo;Valparaíso;  2,09857644;1,055440e+00;  3,5945764
2020-05-18;Algarrobo;Valparaíso;  1,92385743;9,937330e-01;  3,2153137
2020-05-19;Algarrobo;Valparaíso;  1,90141270;1,028972e+00;  3,1345791
2020-05-20;Algarrobo;Valparaíso;  1,85910051;1,050693e+00;  2,9708686
2020-05-21;Algarrobo;Valparaíso;  1,72434068;9,813487e-01;  2,7198314
2020-05-22;Algarrobo;Valparaíso;  1,68192908;9,954427e-01;  2,5764763
2020-05-23;Algarrobo;Valparaíso;  1,43347799;8,417281e-01;  2,2091668
2020-05-24;Algarrobo;Valparaíso;  1,31519294;7,883096e-01;  2,0065728
2020-05-25;Algarrobo;Valparaíso;  1,24169132;7,446841e-01;  1,8663865
2020-05-26;Algarrobo;Valparaíso;  1,18835899;7,259680e-01;  1,7880121
2020-05-27;Algarrobo;Valparaíso;  1,15242729;7,028194e-01;  1,7205993
2020-05-28;Algarrobo;Valparaíso;  1,12093565;6,788245e-01;  1,6629082
2020-05-29;Algarrobo;Valparaíso;  0,99222973;5,926251e-01;  1,5068368
2020-05-30;Algarrobo;Valparaíso;  1,04739830;6,356851e-01;  1,5649434
2020-05-31;Algarrobo;Valparaíso;  1,04771875;6,315846e-01;  1,5660492
2020-06-01;Algarrobo;Valparaíso;  1,10469598;6,731017e-01;  1,6404078
2020-03-29;Alhué;Metropolitana;  5,01970234;1,308729e-01; 18,7349003
2020-03-30;Alhué;Metropolitana;  5,01266334;1,271595e-01; 18,4337697
2020-03-31;Alhué;Metropolitana;  4,96729173;1,188836e-01; 18,6908341
2020-04-01;Alhué;Metropolitana;  5,04021921;1,181927e-01; 18,7006591
2020-04-02;Alhué;Metropolitana;  4,96141457;1,274543e-01; 18,3029129
2020-04-03;Alhué;Metropolitana;  4,96912772;1,149914e-01; 18,0906217
2020-04-04;Alhué;Metropolitana;  5,06235572;1,329150e-01; 18,5051950
2020-04-05;Alhué;Metropolitana;  5,03549976;1,302777e-01; 18,7427585
2020-04-06;Alhué;Metropolitana;  4,98768998;1,332442e-01; 18,2934803
2020-04-07;Alhué;Metropolitana;  5,03602460;1,214911e-01; 18,7727087
2020-04-08;Alhué;Metropolitana;  5,00574256;1,226333e-01; 18,4773139
2020-04-09;Alhué;Metropolitana;  4,97069318;1,323781e-01; 18,4148582
2020-04-10;Alhué;Metropolitana;  4,95806112;1,275202e-01; 18,3648883
2020-04-11;Alhué;Metropolitana;  5,01459989;1,267129e-01; 18,5009590
2020-04-12;Alhué;Metropolitana;  5,00363440;1,333897e-01; 18,3956897
2020-04-13;Alhué;Metropolitana;  5,03763421;1,191786e-01; 18,7000502
2020-04-14;Alhué;Metropolitana;  4,98796127;1,272971e-01; 18,5713861
2020-04-15;Alhué;Metropolitana;  5,03387619;1,341310e-01; 18,2771006
2020-04-16;Alhué;Metropolitana;  5,02871196;1,316911e-01; 18,4936879
2020-04-17;Alhué;Metropolitana;  5,00492089;1,295844e-01; 18,3820488
2020-04-18;Alhué;Metropolitana;  5,02983561;1,206586e-01; 18,8153129
2020-04-19;Alhué;Metropolitana;  4,98399295;1,311747e-01; 18,5097294
2020-04-20;Alhué;Metropolitana;  4,97858090;1,279048e-01; 18,5045585
2020-04-21;Alhué;Metropolitana;  4,97472271;1,292322e-01; 18,5649668
2020-04-22;Alhué;Metropolitana;  5,00711256;1,314858e-01; 18,5481105
2020-04-23;Alhué;Metropolitana;  5,04084491;1,369553e-01; 18,7944787
2020-04-24;Alhué;Metropolitana;  5,02099119;1,220207e-01; 18,6311664
2020-04-25;Alhué;Metropolitana;  5,03033133;1,329131e-01; 18,6321581
2020-04-26;Alhué;Metropolitana;  4,99939288;1,210671e-01; 18,3171989
2020-04-27;Alhué;Metropolitana;  5,01042372;1,169808e-01; 18,4526484
2020-04-28;Alhué;Metropolitana;  4,99787174;1,244902e-01; 18,5233410
2020-04-29;Alhué;Metropolitana;  5,01179222;1,271069e-01; 18,4450532
2020-04-30;Alhué;Metropolitana;  5,02023892;1,359208e-01; 18,8119309
2020-05-01;Alhué;Metropolitana;  4,98277931;1,236350e-01; 18,2995963
2020-05-02;Alhué;Metropolitana;  5,00082424;1,276446e-01; 18,5809891
2020-05-03;Alhué;Metropolitana;  4,97530721;1,209093e-01; 18,2104089
2020-05-04;Alhué;Metropolitana;  4,96236177;1,247584e-01; 18,4513484
2020-05-05;Alhué;Metropolitana;  4,97349841;1,281439e-01; 18,6298902
2020-05-06;Alhué;Metropolitana;  4,99780182;1,279014e-01; 18,5394916
2020-05-07;Alhué;Metropolitana;  4,97764040;1,294785e-01; 18,5520013
2020-05-08;Alhué;Metropolitana;  4,94366096;1,289015e-01; 18,4385338
2020-05-09;Alhué;Metropolitana;  4,99018613;1,218030e-01; 18,4813191
2020-05-10;Alhué;Metropolitana;  4,93062237;1,226388e-01; 18,2245215
2020-05-11;Alhué;Metropolitana;  4,96451621;1,254986e-01; 18,5125487
2020-05-12;Alhué;Metropolitana;  4,97218170;1,170669e-01; 18,3080959
2020-05-13;Alhué;Metropolitana;  4,99603299;1,280046e-01; 18,2563111
2020-05-14;Alhué;Metropolitana;  4,96715785;1,272434e-01; 18,5639594
2020-05-15;Alhué;Metropolitana;  5,02129319;1,327593e-01; 18,3329011
2020-05-16;Alhué;Metropolitana;  5,02924349;1,298407e-01; 18,4479316
2020-05-17;Alhué;Metropolitana;  4,99214212;1,241253e-01; 18,3163102
2020-05-18;Alhué;Metropolitana;  4,99569140;1,308406e-01; 18,1799732
2020-05-19;Alhué;Metropolitana;  5,02540006;1,206833e-01; 18,4498884
2020-05-20;Alhué;Metropolitana;  9,99504226;1,241170e+00; 27,6897684
2020-05-21;Alhué;Metropolitana;  6,60137915;6,948774e-01; 20,2267641
2020-05-22;Alhué;Metropolitana;  6,51447337;1,134556e+00; 18,0211502
2020-05-23;Alhué;Metropolitana;  4,23966470;7,267707e-01; 11,9067491
2020-05-24;Alhué;Metropolitana;  2,98522469;5,491085e-01;  8,0434407
2020-05-25;Alhué;Metropolitana;  3,13243191;7,931523e-01;  7,3628094
2020-05-26;Alhué;Metropolitana;  2,51837753;6,326517e-01;  5,9459582
2020-05-27;Alhué;Metropolitana;  2,59824248;8,053952e-01;  5,5958271
2020-05-28;Alhué;Metropolitana;  2,57746113;8,683709e-01;  5,2794064
2020-05-29;Alhué;Metropolitana;  2,13228776;7,429148e-01;  4,3999390
2020-05-30;Alhué;Metropolitana;  2,10711499;8,021759e-01;  4,1068705
2020-05-31;Alhué;Metropolitana;  1,81737883;7,001311e-01;  3,5347825
2020-06-01;Alhué;Metropolitana;  1,82926496;7,665526e-01;  3,3879688
2020-03-29;Alto Biobío;Biobío;  5,06197255;1,225561e-01; 18,8904221
2020-03-30;Alto Biobío;Biobío;  4,97620897;1,191462e-01; 18,3253135
2020-03-31;Alto Biobío;Biobío;  5,05378923;1,329191e-01; 18,8139823
2020-04-01;Alto Biobío;Biobío;  5,00385956;1,308201e-01; 18,3117355
2020-04-02;Alto Biobío;Biobío;  4,99925664;1,191091e-01; 18,5127973
2020-04-03;Alto Biobío;Biobío;  4,98961416;1,225449e-01; 18,2602237
2020-04-04;Alto Biobío;Biobío;  4,96965299;1,243693e-01; 18,4054488
2020-04-05;Alto Biobío;Biobío;  4,94946510;1,172415e-01; 18,2454233
2020-04-06;Alto Biobío;Biobío;  4,99906324;1,344866e-01; 18,5460528
2020-04-07;Alto Biobío;Biobío;  5,04122819;1,383133e-01; 18,4422871
2020-04-08;Alto Biobío;Biobío;  4,94529200;1,231463e-01; 17,9348026
2020-04-09;Alto Biobío;Biobío;  4,95984923;1,287336e-01; 18,2566471
2020-04-10;Alto Biobío;Biobío;  5,00086386;1,254013e-01; 18,3166424
2020-04-11;Alto Biobío;Biobío;  4,97096300;1,247377e-01; 18,4866115
2020-04-12;Alto Biobío;Biobío;  5,03758854;1,283690e-01; 18,6273434
2020-04-13;Alto Biobío;Biobío;  5,03956910;1,184788e-01; 18,5935330
2020-04-14;Alto Biobío;Biobío;  9,95576378;1,176977e+00; 27,8351052
2020-04-15;Alto Biobío;Biobío;  6,58350302;6,863747e-01; 20,3251889
2020-04-16;Alto Biobío;Biobío;  4,37056556;4,723269e-01; 13,7092798
2020-04-17;Alto Biobío;Biobío;  3,26581108;3,717771e-01;  9,6141851
2020-04-18;Alto Biobío;Biobío;  2,67618629;3,059754e-01;  7,7978266
2020-04-19;Alto Biobío;Biobío;  2,34074425;2,773266e-01;  6,7070095
2020-04-20;Alto Biobío;Biobío;  2,15079280;2,648124e-01;  5,9738644
2020-04-21;Alto Biobío;Biobío;  2,01620160;2,454663e-01;  5,6423085
2020-04-22;Alto Biobío;Biobío;  1,93601943;2,283658e-01;  5,4544953
2020-04-23;Alto Biobío;Biobío;  1,84685993;2,156852e-01;  5,0954967
2020-04-24;Alto Biobío;Biobío;  1,80671422;2,234106e-01;  5,0352269
2020-04-25;Alto Biobío;Biobío;  1,76942494;2,134898e-01;  4,9025181
2020-04-26;Alto Biobío;Biobío;  1,74292972;2,107806e-01;  4,8985274
2020-04-27;Alto Biobío;Biobío;  1,72318287;2,039627e-01;  4,7588931
2020-04-28;Alto Biobío;Biobío;  0,84753775;2,114012e-02;  3,1217193
2020-04-29;Alto Biobío;Biobío;  0,98663664;2,507058e-02;  3,6904613
2020-04-30;Alto Biobío;Biobío;  1,20034804;3,072894e-02;  4,5839402
2020-05-01;Alto Biobío;Biobío;  1,41980981;3,481175e-02;  5,4647260
2020-05-02;Alto Biobío;Biobío;  1,68486672;4,102944e-02;  6,3726187
2020-05-03;Alto Biobío;Biobío;  1,96059604;4,876704e-02;  7,4665055
2020-05-04;Alto Biobío;Biobío;  2,30390308;5,398897e-02;  8,6587104
2020-05-05;Alto Biobío;Biobío;  2,59280056;6,230424e-02;  9,7295949
2020-05-06;Alto Biobío;Biobío;  2,90237609;6,965637e-02; 10,9579200
2020-05-07;Alto Biobío;Biobío;  3,20956644;8,166148e-02; 12,0232466
2020-05-08;Alto Biobío;Biobío;  3,50646865;8,459757e-02; 13,2898786
2020-05-09;Alto Biobío;Biobío;  3,74173590;9,840563e-02; 13,8175732
2020-05-10;Alto Biobío;Biobío;  3,97347280;1,059195e-01; 14,8509728
2020-05-11;Alto Biobío;Biobío;  4,15893604;1,073079e-01; 15,4717711
2020-05-12;Alto Biobío;Biobío;  4,33843011;1,087781e-01; 16,0953882
2020-05-13;Alto Biobío;Biobío;  4,43449429;1,152376e-01; 16,6845753
2020-05-14;Alto Biobío;Biobío;  4,55689958;1,124842e-01; 17,1316283
2020-05-15;Alto Biobío;Biobío;  4,64599599;1,166021e-01; 17,2056829
2020-05-16;Alto Biobío;Biobío;  4,68674113;1,150375e-01; 17,4590842
2020-05-17;Alto Biobío;Biobío;  4,79310171;1,235394e-01; 17,6341652
2020-05-18;Alto Biobío;Biobío;  4,82567396;1,163981e-01; 18,0338216
2020-05-19;Alto Biobío;Biobío;  4,83460671;1,228001e-01; 17,9731476
2020-05-20;Alto Biobío;Biobío;  4,89983828;1,330480e-01; 17,8178985
2020-05-21;Alto Biobío;Biobío;  4,91151162;1,293926e-01; 18,3001212
2020-05-22;Alto Biobío;Biobío;  9,81664059;1,173094e+00; 27,4955612
2020-05-23;Alto Biobío;Biobío; 22,97737509;6,895696e+00; 49,6155848
2020-05-24;Alto Biobío;Biobío; 16,13931547;3,464517e+00; 45,7482462
2020-05-25;Alto Biobío;Biobío;  8,36842015;2,219372e+00; 24,2581319
2020-05-26;Alto Biobío;Biobío;  4,90290329;1,745322e+00; 12,2767058
2020-05-27;Alto Biobío;Biobío;  3,62091933;1,596795e+00;  7,7348185
2020-05-28;Alto Biobío;Biobío;  3,41542539;1,753558e+00;  6,3438287
2020-05-29;Alto Biobío;Biobío;  3,04664037;1,641295e+00;  5,2771177
2020-05-30;Alto Biobío;Biobío;  3,04740850;1,752040e+00;  5,0457978
2020-05-31;Alto Biobío;Biobío;  2,80491787;1,643415e+00;  4,5249281
2020-06-01;Alto Biobío;Biobío;  2,50351416;1,524805e+00;  3,9234557
2020-03-29;Alto del Carmen;Atacama;  5,00910331;1,327692e-01; 18,3840659
2020-03-30;Alto del Carmen;Atacama;  5,06011819;1,257578e-01; 18,7678155
2020-03-31;Alto del Carmen;Atacama;  5,01643964;1,309861e-01; 18,2185122
2020-04-01;Alto del Carmen;Atacama;  5,02288019;1,285156e-01; 18,2029176
2020-04-02;Alto del Carmen;Atacama;  4,98891025;1,249899e-01; 18,4219597
2020-04-03;Alto del Carmen;Atacama;  4,98190649;1,265169e-01; 18,2380606
2020-04-04;Alto del Carmen;Atacama;  5,04667945;1,231985e-01; 18,7358985
2020-04-05;Alto del Carmen;Atacama;  4,96943412;1,180468e-01; 18,2591368
2020-04-06;Alto del Carmen;Atacama;  4,97742630;1,299649e-01; 18,5427068
2020-04-07;Alto del Carmen;Atacama;  5,06442502;1,245143e-01; 18,6958530
2020-04-08;Alto del Carmen;Atacama;  5,02144308;1,274281e-01; 18,4133002
2020-04-09;Alto del Carmen;Atacama;  5,04945752;1,320603e-01; 18,5021532
2020-04-10;Alto del Carmen;Atacama;  4,99049331;1,312694e-01; 18,2852803
2020-04-11;Alto del Carmen;Atacama;  4,99409920;1,311787e-01; 18,4800974
2020-04-12;Alto del Carmen;Atacama;  5,00134407;1,335535e-01; 18,4916751
2020-04-13;Alto del Carmen;Atacama;  5,02274502;1,254540e-01; 18,4290864
2020-04-14;Alto del Carmen;Atacama;  5,02558746;1,277145e-01; 18,5758258
2020-04-15;Alto del Carmen;Atacama;  4,95973794;1,244283e-01; 18,2079889
2020-04-16;Alto del Carmen;Atacama;  4,99869562;1,296452e-01; 18,6101563
2020-04-17;Alto del Carmen;Atacama;  4,96757470;1,276175e-01; 18,1075864
2020-04-18;Alto del Carmen;Atacama;  5,02908624;1,228523e-01; 18,6394407
2020-04-19;Alto del Carmen;Atacama;  4,93367826;1,220886e-01; 18,0047709
2020-04-20;Alto del Carmen;Atacama;  5,02754414;1,397249e-01; 18,5489286
2020-04-21;Alto del Carmen;Atacama;  5,01836046;1,222903e-01; 18,5677166
2020-04-22;Alto del Carmen;Atacama;  4,99384875;1,224297e-01; 18,6239671
2020-04-23;Alto del Carmen;Atacama;  5,00373025;1,259038e-01; 18,3897328
2020-04-24;Alto del Carmen;Atacama;  4,99364045;1,295392e-01; 18,2068173
2020-04-25;Alto del Carmen;Atacama;  5,01560476;1,194068e-01; 18,6137987
2020-04-26;Alto del Carmen;Atacama;  5,00610968;1,243043e-01; 18,3357993
2020-04-27;Alto del Carmen;Atacama;  4,92996771;1,216929e-01; 17,9633108
2020-04-28;Alto del Carmen;Atacama;  5,01750021;1,271790e-01; 18,4894886
2020-04-29;Alto del Carmen;Atacama;  5,01755305;1,316261e-01; 18,5854301
2020-04-30;Alto del Carmen;Atacama;  5,00130697;1,337753e-01; 18,1967728
2020-05-01;Alto del Carmen;Atacama;  5,01136842;1,306818e-01; 18,4324692
2020-05-02;Alto del Carmen;Atacama;  5,01168363;1,248864e-01; 18,2676777
2020-05-03;Alto del Carmen;Atacama;  4,97046181;1,130758e-01; 18,4160614
2020-05-04;Alto del Carmen;Atacama;  4,99207930;1,276279e-01; 18,4246949
2020-05-05;Alto del Carmen;Atacama;  4,98107846;1,258392e-01; 18,1225465
2020-05-06;Alto del Carmen;Atacama;  4,99869418;1,252871e-01; 18,4115470
2020-05-07;Alto del Carmen;Atacama;  5,03067225;1,333913e-01; 18,3333621
2020-05-08;Alto del Carmen;Atacama;  5,04026573;1,285764e-01; 18,5718043
2020-05-09;Alto del Carmen;Atacama;  5,00265694;1,204677e-01; 18,5649839
2020-05-10;Alto del Carmen;Atacama;  4,95143107;1,096777e-01; 18,3339506
2020-05-11;Alto del Carmen;Atacama;  5,00574896;1,288079e-01; 18,1929464
2020-05-12;Alto del Carmen;Atacama;  5,00036360;1,231716e-01; 18,4069824
2020-05-13;Alto del Carmen;Atacama;  5,04189362;1,213894e-01; 18,5622575
2020-05-14;Alto del Carmen;Atacama;  4,98310663;1,262840e-01; 18,5060238
2020-05-15;Alto del Carmen;Atacama;  5,01695937;1,333898e-01; 18,5574465
2020-05-16;Alto del Carmen;Atacama;  5,05990616;1,394495e-01; 18,7745995
2020-05-17;Alto del Carmen;Atacama;  4,94687512;1,273299e-01; 18,1715216
2020-05-18;Alto del Carmen;Atacama;  4,99103692;1,291893e-01; 18,4649572
2020-05-19;Alto del Carmen;Atacama;  5,00587898;1,362565e-01; 18,3331127
2020-05-20;Alto del Carmen;Atacama;  5,03134321;1,354909e-01; 18,5189681
2020-05-21;Alto del Carmen;Atacama;  4,98342710;1,275071e-01; 18,1675623
2020-05-22;Alto del Carmen;Atacama;  4,96883221;1,235672e-01; 18,5282056
2020-05-23;Alto del Carmen;Atacama;  5,05464718;1,221237e-01; 19,0234553
2020-05-24;Alto del Carmen;Atacama;  5,01228715;1,335281e-01; 18,5102561
2020-05-25;Alto del Carmen;Atacama;  5,01659600;1,326845e-01; 18,4948785
2020-05-26;Alto del Carmen;Atacama;  5,08222232;1,317750e-01; 18,6432127
2020-05-27;Alto del Carmen;Atacama;  5,02799816;1,333015e-01; 18,3104178
2020-05-28;Alto del Carmen;Atacama;  4,92990093;1,235608e-01; 18,1141441
2020-05-29;Alto del Carmen;Atacama;  4,98679637;1,307108e-01; 18,4454602
2020-05-30;Alto del Carmen;Atacama;  4,98096138;1,264571e-01; 18,2331390
2020-05-31;Alto del Carmen;Atacama;  4,95587204;1,399302e-01; 18,2230475
2020-06-01;Alto del Carmen;Atacama;  5,02322004;1,204582e-01; 18,5618082
2020-03-29;Alto Hospicio;Tarapacá;  5,05582712;1,235846e-01; 18,7286525
2020-03-30;Alto Hospicio;Tarapacá;  4,92901352;1,278733e-01; 18,5574387
2020-03-31;Alto Hospicio;Tarapacá;  4,92950943;1,214762e-01; 18,2744458
2020-04-01;Alto Hospicio;Tarapacá; 10,00408979;1,187179e+00; 28,1638811
2020-04-02;Alto Hospicio;Tarapacá; 10,30316965;1,819917e+00; 27,2270065
2020-04-03;Alto Hospicio;Tarapacá;  7,87439598;1,565064e+00; 22,1636115
2020-04-04;Alto Hospicio;Tarapacá;  5,74754103;1,364953e+00; 15,8987475
2020-04-05;Alto Hospicio;Tarapacá;  4,31276615;1,238428e+00; 10,8222758
2020-04-06;Alto Hospicio;Tarapacá;  2,94295874;9,009272e-01;  6,9393872
